                                kicad schematic
                                Transient Analysis  Sun Sep 28 19:07:39  2025
--------------------------------------------------------------------------------
Index   time            in              out             
--------------------------------------------------------------------------------
41	3.428000e-05	1.021373e+00	1.000364e+00	
42	3.528000e-05	1.021986e+00	1.000385e+00	
43	3.628000e-05	1.022598e+00	1.000407e+00	
44	3.728000e-05	1.023210e+00	1.000429e+00	
45	3.828000e-05	1.023821e+00	1.000452e+00	
46	3.928000e-05	1.024431e+00	1.000476e+00	
47	4.028000e-05	1.025039e+00	1.000500e+00	
48	4.128000e-05	1.025647e+00	1.000525e+00	
49	4.228000e-05	1.026254e+00	1.000550e+00	
50	4.328000e-05	1.026860e+00	1.000576e+00	
51	4.428000e-05	1.027464e+00	1.000603e+00	
52	4.528000e-05	1.028068e+00	1.000630e+00	
53	4.628000e-05	1.028671e+00	1.000658e+00	
54	4.728000e-05	1.029272e+00	1.000686e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
55	4.828000e-05	1.029872e+00	1.000715e+00	
56	4.928000e-05	1.030471e+00	1.000745e+00	
57	5.028000e-05	1.031069e+00	1.000775e+00	
58	5.128000e-05	1.031666e+00	1.000805e+00	
59	5.228000e-05	1.032261e+00	1.000836e+00	
60	5.328000e-05	1.032855e+00	1.000868e+00	
61	5.428000e-05	1.033448e+00	1.000900e+00	
62	5.528000e-05	1.034039e+00	1.000933e+00	
63	5.628000e-05	1.034629e+00	1.000966e+00	
64	5.728000e-05	1.035218e+00	1.001000e+00	
65	5.828000e-05	1.035806e+00	1.001035e+00	
66	5.928000e-05	1.036391e+00	1.001070e+00	
67	6.028000e-05	1.036976e+00	1.001106e+00	
68	6.128000e-05	1.037559e+00	1.001142e+00	
69	6.228000e-05	1.038141e+00	1.001178e+00	
70	6.328000e-05	1.038721e+00	1.001216e+00	
71	6.428000e-05	1.039299e+00	1.001253e+00	
72	6.528000e-05	1.039876e+00	1.001292e+00	
73	6.628000e-05	1.040452e+00	1.001331e+00	
74	6.728000e-05	1.041025e+00	1.001370e+00	
75	6.828000e-05	1.041598e+00	1.001410e+00	
76	6.928000e-05	1.042168e+00	1.001450e+00	
77	7.028000e-05	1.042737e+00	1.001491e+00	
78	7.128000e-05	1.043304e+00	1.001533e+00	
79	7.228000e-05	1.043870e+00	1.001575e+00	
80	7.328000e-05	1.044433e+00	1.001617e+00	
81	7.428000e-05	1.044996e+00	1.001660e+00	
82	7.528000e-05	1.045556e+00	1.001704e+00	
83	7.628000e-05	1.046114e+00	1.001748e+00	
84	7.728000e-05	1.046671e+00	1.001793e+00	
85	7.828000e-05	1.047226e+00	1.001838e+00	
86	7.928000e-05	1.047778e+00	1.001884e+00	
87	8.028000e-05	1.048329e+00	1.001930e+00	
88	8.128000e-05	1.048879e+00	1.001976e+00	
89	8.228000e-05	1.049426e+00	1.002024e+00	
90	8.328000e-05	1.049971e+00	1.002071e+00	
91	8.428000e-05	1.050514e+00	1.002119e+00	
92	8.528000e-05	1.051055e+00	1.002168e+00	
93	8.628000e-05	1.051595e+00	1.002217e+00	
94	8.728000e-05	1.052132e+00	1.002267e+00	
95	8.828000e-05	1.052667e+00	1.002317e+00	
96	8.928000e-05	1.053200e+00	1.002367e+00	
97	9.028000e-05	1.053731e+00	1.002418e+00	
98	9.128000e-05	1.054260e+00	1.002470e+00	
99	9.228000e-05	1.054787e+00	1.002522e+00	
100	9.328000e-05	1.055311e+00	1.002575e+00	
101	9.428000e-05	1.055834e+00	1.002628e+00	
102	9.528000e-05	1.056354e+00	1.002681e+00	
103	9.628000e-05	1.056872e+00	1.002735e+00	
104	9.728000e-05	1.057387e+00	1.002789e+00	
105	9.828000e-05	1.057901e+00	1.002844e+00	
106	9.928000e-05	1.058412e+00	1.002899e+00	
107	1.002800e-04	1.058921e+00	1.002955e+00	
108	1.012800e-04	1.059427e+00	1.003011e+00	
109	1.022800e-04	1.059931e+00	1.003068e+00	
110	1.032800e-04	1.060433e+00	1.003125e+00	
111	1.042800e-04	1.060933e+00	1.003183e+00	
112	1.052800e-04	1.061430e+00	1.003241e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
113	1.062800e-04	1.061924e+00	1.003299e+00	
114	1.072800e-04	1.062416e+00	1.003358e+00	
115	1.082800e-04	1.062906e+00	1.003417e+00	
116	1.092800e-04	1.063393e+00	1.003477e+00	
117	1.102800e-04	1.063878e+00	1.003537e+00	
118	1.112800e-04	1.064360e+00	1.003597e+00	
119	1.122800e-04	1.064840e+00	1.003658e+00	
120	1.132800e-04	1.065317e+00	1.003720e+00	
121	1.142800e-04	1.065791e+00	1.003782e+00	
122	1.152800e-04	1.066263e+00	1.003844e+00	
123	1.162800e-04	1.066732e+00	1.003906e+00	
124	1.172800e-04	1.067199e+00	1.003969e+00	
125	1.182800e-04	1.067663e+00	1.004033e+00	
126	1.192800e-04	1.068124e+00	1.004097e+00	
127	1.202800e-04	1.068583e+00	1.004161e+00	
128	1.212800e-04	1.069039e+00	1.004226e+00	
129	1.222800e-04	1.069492e+00	1.004291e+00	
130	1.232800e-04	1.069942e+00	1.004356e+00	
131	1.242800e-04	1.070390e+00	1.004422e+00	
132	1.252800e-04	1.070835e+00	1.004488e+00	
133	1.262800e-04	1.071277e+00	1.004554e+00	
134	1.272800e-04	1.071716e+00	1.004621e+00	
135	1.282800e-04	1.072153e+00	1.004689e+00	
136	1.292800e-04	1.072586e+00	1.004756e+00	
137	1.302800e-04	1.073017e+00	1.004824e+00	
138	1.312800e-04	1.073445e+00	1.004893e+00	
139	1.322800e-04	1.073870e+00	1.004961e+00	
140	1.332800e-04	1.074292e+00	1.005030e+00	
141	1.342800e-04	1.074711e+00	1.005100e+00	
142	1.352800e-04	1.075127e+00	1.005170e+00	
143	1.362800e-04	1.075541e+00	1.005240e+00	
144	1.372800e-04	1.075951e+00	1.005310e+00	
145	1.382800e-04	1.076358e+00	1.005381e+00	
146	1.392800e-04	1.076762e+00	1.005452e+00	
147	1.402800e-04	1.077163e+00	1.005524e+00	
148	1.412800e-04	1.077561e+00	1.005595e+00	
149	1.422800e-04	1.077957e+00	1.005668e+00	
150	1.432800e-04	1.078349e+00	1.005740e+00	
151	1.442800e-04	1.078737e+00	1.005813e+00	
152	1.452800e-04	1.079123e+00	1.005886e+00	
153	1.462800e-04	1.079506e+00	1.005959e+00	
154	1.472800e-04	1.079885e+00	1.006033e+00	
155	1.482800e-04	1.080262e+00	1.006107e+00	
156	1.492800e-04	1.080635e+00	1.006181e+00	
157	1.502800e-04	1.081005e+00	1.006256e+00	
158	1.512800e-04	1.081372e+00	1.006331e+00	
159	1.522800e-04	1.081735e+00	1.006406e+00	
160	1.532800e-04	1.082096e+00	1.006481e+00	
161	1.542800e-04	1.082453e+00	1.006557e+00	
162	1.552800e-04	1.082807e+00	1.006633e+00	
163	1.562800e-04	1.083157e+00	1.006710e+00	
164	1.572800e-04	1.083505e+00	1.006786e+00	
165	1.582800e-04	1.083849e+00	1.006863e+00	
166	1.592800e-04	1.084190e+00	1.006940e+00	
167	1.602800e-04	1.084527e+00	1.007018e+00	
168	1.612800e-04	1.084861e+00	1.007095e+00	
169	1.622800e-04	1.085192e+00	1.007173e+00	
170	1.632800e-04	1.085519e+00	1.007251e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
171	1.642800e-04	1.085843e+00	1.007330e+00	
172	1.652800e-04	1.086164e+00	1.007408e+00	
173	1.662800e-04	1.086481e+00	1.007487e+00	
174	1.672800e-04	1.086795e+00	1.007566e+00	
175	1.682800e-04	1.087105e+00	1.007646e+00	
176	1.692800e-04	1.087412e+00	1.007725e+00	
177	1.702800e-04	1.087715e+00	1.007805e+00	
178	1.712800e-04	1.088015e+00	1.007885e+00	
179	1.722800e-04	1.088312e+00	1.007965e+00	
180	1.732800e-04	1.088605e+00	1.008046e+00	
181	1.742800e-04	1.088894e+00	1.008126e+00	
182	1.752800e-04	1.089180e+00	1.008207e+00	
183	1.762800e-04	1.089463e+00	1.008288e+00	
184	1.772800e-04	1.089742e+00	1.008369e+00	
185	1.782800e-04	1.090017e+00	1.008451e+00	
186	1.792800e-04	1.090289e+00	1.008533e+00	
187	1.802800e-04	1.090557e+00	1.008614e+00	
188	1.812800e-04	1.090822e+00	1.008697e+00	
189	1.822800e-04	1.091083e+00	1.008779e+00	
190	1.832800e-04	1.091341e+00	1.008861e+00	
191	1.842800e-04	1.091595e+00	1.008944e+00	
192	1.852800e-04	1.091845e+00	1.009026e+00	
193	1.862800e-04	1.092092e+00	1.009109e+00	
194	1.872800e-04	1.092335e+00	1.009192e+00	
195	1.882800e-04	1.092574e+00	1.009276e+00	
196	1.892800e-04	1.092810e+00	1.009359e+00	
197	1.902800e-04	1.093042e+00	1.009443e+00	
198	1.912800e-04	1.093271e+00	1.009526e+00	
199	1.922800e-04	1.093495e+00	1.009610e+00	
200	1.932800e-04	1.093717e+00	1.009694e+00	
201	1.942800e-04	1.093934e+00	1.009778e+00	
202	1.952800e-04	1.094148e+00	1.009862e+00	
203	1.962800e-04	1.094357e+00	1.009947e+00	
204	1.972800e-04	1.094564e+00	1.010031e+00	
205	1.982800e-04	1.094766e+00	1.010116e+00	
206	1.992800e-04	1.094965e+00	1.010200e+00	
207	2.002800e-04	1.095160e+00	1.010285e+00	
208	2.012800e-04	1.095351e+00	1.010370e+00	
209	2.022800e-04	1.095539e+00	1.010455e+00	
210	2.032800e-04	1.095722e+00	1.010540e+00	
211	2.042800e-04	1.095902e+00	1.010626e+00	
212	2.052800e-04	1.096078e+00	1.010711e+00	
213	2.062800e-04	1.096251e+00	1.010796e+00	
214	2.072800e-04	1.096419e+00	1.010882e+00	
215	2.082800e-04	1.096584e+00	1.010967e+00	
216	2.092800e-04	1.096745e+00	1.011053e+00	
217	2.102800e-04	1.096902e+00	1.011139e+00	
218	2.112800e-04	1.097055e+00	1.011225e+00	
219	2.122800e-04	1.097205e+00	1.011310e+00	
220	2.132800e-04	1.097350e+00	1.011396e+00	
221	2.142800e-04	1.097492e+00	1.011482e+00	
222	2.152800e-04	1.097630e+00	1.011568e+00	
223	2.162800e-04	1.097764e+00	1.011654e+00	
224	2.172800e-04	1.097894e+00	1.011741e+00	
225	2.182800e-04	1.098020e+00	1.011827e+00	
226	2.192800e-04	1.098143e+00	1.011913e+00	
227	2.202800e-04	1.098262e+00	1.011999e+00	
228	2.212800e-04	1.098376e+00	1.012085e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
229	2.222800e-04	1.098487e+00	1.012172e+00	
230	2.232800e-04	1.098594e+00	1.012258e+00	
231	2.242800e-04	1.098697e+00	1.012344e+00	
232	2.252800e-04	1.098796e+00	1.012431e+00	
233	2.262800e-04	1.098891e+00	1.012517e+00	
234	2.272800e-04	1.098983e+00	1.012604e+00	
235	2.282800e-04	1.099070e+00	1.012690e+00	
236	2.292800e-04	1.099154e+00	1.012776e+00	
237	2.302800e-04	1.099233e+00	1.012863e+00	
238	2.312800e-04	1.099309e+00	1.012949e+00	
239	2.322800e-04	1.099381e+00	1.013035e+00	
240	2.332800e-04	1.099449e+00	1.013122e+00	
241	2.342800e-04	1.099513e+00	1.013208e+00	
242	2.352800e-04	1.099573e+00	1.013294e+00	
243	2.362800e-04	1.099629e+00	1.013381e+00	
244	2.372800e-04	1.099681e+00	1.013467e+00	
245	2.382800e-04	1.099729e+00	1.013553e+00	
246	2.392800e-04	1.099773e+00	1.013639e+00	
247	2.402800e-04	1.099814e+00	1.013725e+00	
248	2.412800e-04	1.099850e+00	1.013811e+00	
249	2.422800e-04	1.099882e+00	1.013897e+00	
250	2.432800e-04	1.099911e+00	1.013983e+00	
251	2.442800e-04	1.099935e+00	1.014069e+00	
252	2.452800e-04	1.099956e+00	1.014155e+00	
253	2.462800e-04	1.099973e+00	1.014241e+00	
254	2.472800e-04	1.099985e+00	1.014326e+00	
255	2.482800e-04	1.099994e+00	1.014412e+00	
256	2.492800e-04	1.099999e+00	1.014498e+00	
257	2.502800e-04	1.100000e+00	1.014583e+00	
258	2.512800e-04	1.099997e+00	1.014668e+00	
259	2.522800e-04	1.099990e+00	1.014754e+00	
260	2.532800e-04	1.099979e+00	1.014839e+00	
261	2.542800e-04	1.099964e+00	1.014924e+00	
262	2.552800e-04	1.099945e+00	1.015009e+00	
263	2.562800e-04	1.099922e+00	1.015094e+00	
264	2.572800e-04	1.099895e+00	1.015179e+00	
265	2.582800e-04	1.099865e+00	1.015263e+00	
266	2.592800e-04	1.099830e+00	1.015348e+00	
267	2.602800e-04	1.099791e+00	1.015432e+00	
268	2.612800e-04	1.099749e+00	1.015517e+00	
269	2.622800e-04	1.099702e+00	1.015601e+00	
270	2.632800e-04	1.099652e+00	1.015685e+00	
271	2.642800e-04	1.099598e+00	1.015769e+00	
272	2.652800e-04	1.099539e+00	1.015852e+00	
273	2.662800e-04	1.099477e+00	1.015936e+00	
274	2.672800e-04	1.099411e+00	1.016020e+00	
275	2.682800e-04	1.099341e+00	1.016103e+00	
276	2.692800e-04	1.099267e+00	1.016186e+00	
277	2.702800e-04	1.099189e+00	1.016269e+00	
278	2.712800e-04	1.099107e+00	1.016352e+00	
279	2.722800e-04	1.099022e+00	1.016435e+00	
280	2.732800e-04	1.098932e+00	1.016517e+00	
281	2.742800e-04	1.098839e+00	1.016599e+00	
282	2.752800e-04	1.098741e+00	1.016681e+00	
283	2.762800e-04	1.098640e+00	1.016763e+00	
284	2.772800e-04	1.098535e+00	1.016845e+00	
285	2.782800e-04	1.098425e+00	1.016927e+00	
286	2.792800e-04	1.098312e+00	1.017008e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
287	2.802800e-04	1.098196e+00	1.017089e+00	
288	2.812800e-04	1.098075e+00	1.017170e+00	
289	2.822800e-04	1.097950e+00	1.017251e+00	
290	2.832800e-04	1.097822e+00	1.017332e+00	
291	2.842800e-04	1.097689e+00	1.017412e+00	
292	2.852800e-04	1.097553e+00	1.017492e+00	
293	2.862800e-04	1.097413e+00	1.017572e+00	
294	2.872800e-04	1.097269e+00	1.017652e+00	
295	2.882800e-04	1.097121e+00	1.017732e+00	
296	2.892800e-04	1.096970e+00	1.017811e+00	
297	2.902800e-04	1.096814e+00	1.017890e+00	
298	2.912800e-04	1.096655e+00	1.017969e+00	
299	2.922800e-04	1.096492e+00	1.018047e+00	
300	2.932800e-04	1.096325e+00	1.018126e+00	
301	2.942800e-04	1.096155e+00	1.018204e+00	
302	2.952800e-04	1.095980e+00	1.018281e+00	
303	2.962800e-04	1.095802e+00	1.018359e+00	
304	2.972800e-04	1.095620e+00	1.018436e+00	
305	2.982800e-04	1.095434e+00	1.018513e+00	
306	2.992800e-04	1.095244e+00	1.018590e+00	
307	3.002800e-04	1.095051e+00	1.018667e+00	
308	3.012800e-04	1.094854e+00	1.018743e+00	
309	3.022800e-04	1.094653e+00	1.018819e+00	
310	3.032800e-04	1.094449e+00	1.018895e+00	
311	3.042800e-04	1.094240e+00	1.018970e+00	
312	3.052800e-04	1.094028e+00	1.019045e+00	
313	3.062800e-04	1.093813e+00	1.019120e+00	
314	3.072800e-04	1.093593e+00	1.019195e+00	
315	3.082800e-04	1.093370e+00	1.019269e+00	
316	3.092800e-04	1.093143e+00	1.019343e+00	
317	3.102800e-04	1.092913e+00	1.019416e+00	
318	3.112800e-04	1.092679e+00	1.019490e+00	
319	3.122800e-04	1.092441e+00	1.019563e+00	
320	3.132800e-04	1.092199e+00	1.019636e+00	
321	3.142800e-04	1.091954e+00	1.019708e+00	
322	3.152800e-04	1.091705e+00	1.019780e+00	
323	3.162800e-04	1.091453e+00	1.019852e+00	
324	3.172800e-04	1.091197e+00	1.019923e+00	
325	3.182800e-04	1.090938e+00	1.019994e+00	
326	3.192800e-04	1.090674e+00	1.020065e+00	
327	3.202800e-04	1.090408e+00	1.020136e+00	
328	3.212800e-04	1.090137e+00	1.020206e+00	
329	3.222800e-04	1.089863e+00	1.020275e+00	
330	3.232800e-04	1.089586e+00	1.020345e+00	
331	3.242800e-04	1.089305e+00	1.020414e+00	
332	3.252800e-04	1.089021e+00	1.020483e+00	
333	3.262800e-04	1.088733e+00	1.020551e+00	
334	3.272800e-04	1.088441e+00	1.020619e+00	
335	3.282800e-04	1.088146e+00	1.020687e+00	
336	3.292800e-04	1.087848e+00	1.020754e+00	
337	3.302800e-04	1.087546e+00	1.020821e+00	
338	3.312800e-04	1.087240e+00	1.020887e+00	
339	3.322800e-04	1.086932e+00	1.020953e+00	
340	3.332800e-04	1.086619e+00	1.021019e+00	
341	3.342800e-04	1.086304e+00	1.021085e+00	
342	3.352800e-04	1.085985e+00	1.021150e+00	
343	3.362800e-04	1.085662e+00	1.021214e+00	
344	3.372800e-04	1.085336e+00	1.021279e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
345	3.382800e-04	1.085007e+00	1.021342e+00	
346	3.392800e-04	1.084674e+00	1.021406e+00	
347	3.402800e-04	1.084338e+00	1.021469e+00	
348	3.412800e-04	1.083999e+00	1.021532e+00	
349	3.422800e-04	1.083657e+00	1.021594e+00	
350	3.432800e-04	1.083311e+00	1.021656e+00	
351	3.442800e-04	1.082961e+00	1.021717e+00	
352	3.452800e-04	1.082609e+00	1.021778e+00	
353	3.462800e-04	1.082253e+00	1.021839e+00	
354	3.472800e-04	1.081894e+00	1.021899e+00	
355	3.482800e-04	1.081532e+00	1.021959e+00	
356	3.492800e-04	1.081167e+00	1.022018e+00	
357	3.502800e-04	1.080798e+00	1.022077e+00	
358	3.512800e-04	1.080426e+00	1.022136e+00	
359	3.522800e-04	1.080051e+00	1.022194e+00	
360	3.532800e-04	1.079673e+00	1.022251e+00	
361	3.542800e-04	1.079292e+00	1.022309e+00	
362	3.552800e-04	1.078908e+00	1.022365e+00	
363	3.562800e-04	1.078520e+00	1.022422e+00	
364	3.572800e-04	1.078129e+00	1.022478e+00	
365	3.582800e-04	1.077736e+00	1.022533e+00	
366	3.592800e-04	1.077339e+00	1.022588e+00	
367	3.602800e-04	1.076939e+00	1.022643e+00	
368	3.612800e-04	1.076536e+00	1.022697e+00	
369	3.622800e-04	1.076130e+00	1.022750e+00	
370	3.632800e-04	1.075721e+00	1.022803e+00	
371	3.642800e-04	1.075310e+00	1.022856e+00	
372	3.652800e-04	1.074895e+00	1.022908e+00	
373	3.662800e-04	1.074477e+00	1.022960e+00	
374	3.672800e-04	1.074056e+00	1.023011e+00	
375	3.682800e-04	1.073632e+00	1.023062e+00	
376	3.692800e-04	1.073206e+00	1.023112e+00	
377	3.702800e-04	1.072776e+00	1.023162e+00	
378	3.712800e-04	1.072344e+00	1.023212e+00	
379	3.722800e-04	1.071909e+00	1.023261e+00	
380	3.732800e-04	1.071471e+00	1.023309e+00	
381	3.742800e-04	1.071030e+00	1.023357e+00	
382	3.752800e-04	1.070586e+00	1.023404e+00	
383	3.762800e-04	1.070140e+00	1.023451e+00	
384	3.772800e-04	1.069690e+00	1.023498e+00	
385	3.782800e-04	1.069238e+00	1.023544e+00	
386	3.792800e-04	1.068784e+00	1.023589e+00	
387	3.802800e-04	1.068326e+00	1.023634e+00	
388	3.812800e-04	1.067866e+00	1.023678e+00	
389	3.822800e-04	1.067403e+00	1.023722e+00	
390	3.832800e-04	1.066938e+00	1.023766e+00	
391	3.842800e-04	1.066470e+00	1.023809e+00	
392	3.852800e-04	1.065999e+00	1.023851e+00	
393	3.862800e-04	1.065526e+00	1.023893e+00	
394	3.872800e-04	1.065050e+00	1.023934e+00	
395	3.882800e-04	1.064571e+00	1.023975e+00	
396	3.892800e-04	1.064090e+00	1.024016e+00	
397	3.902800e-04	1.063607e+00	1.024055e+00	
398	3.912800e-04	1.063121e+00	1.024095e+00	
399	3.922800e-04	1.062632e+00	1.024133e+00	
400	3.932800e-04	1.062141e+00	1.024172e+00	
401	3.942800e-04	1.061648e+00	1.024209e+00	
402	3.952800e-04	1.061152e+00	1.024247e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
403	3.962800e-04	1.060653e+00	1.024283e+00	
404	3.972800e-04	1.060153e+00	1.024319e+00	
405	3.982800e-04	1.059649e+00	1.024355e+00	
406	3.992800e-04	1.059144e+00	1.024390e+00	
407	4.002800e-04	1.058636e+00	1.024424e+00	
408	4.012800e-04	1.058126e+00	1.024458e+00	
409	4.022800e-04	1.057614e+00	1.024492e+00	
410	4.032800e-04	1.057099e+00	1.024525e+00	
411	4.042800e-04	1.056582e+00	1.024557e+00	
412	4.052800e-04	1.056063e+00	1.024589e+00	
413	4.062800e-04	1.055541e+00	1.024620e+00	
414	4.072800e-04	1.055018e+00	1.024650e+00	
415	4.082800e-04	1.054492e+00	1.024681e+00	
416	4.092800e-04	1.053964e+00	1.024710e+00	
417	4.102800e-04	1.053434e+00	1.024739e+00	
418	4.112800e-04	1.052902e+00	1.024767e+00	
419	4.122800e-04	1.052368e+00	1.024795e+00	
420	4.132800e-04	1.051831e+00	1.024823e+00	
421	4.142800e-04	1.051293e+00	1.024849e+00	
422	4.152800e-04	1.050753e+00	1.024875e+00	
423	4.162800e-04	1.050210e+00	1.024901e+00	
424	4.172800e-04	1.049666e+00	1.024926e+00	
425	4.182800e-04	1.049120e+00	1.024951e+00	
426	4.192800e-04	1.048571e+00	1.024974e+00	
427	4.202800e-04	1.048021e+00	1.024998e+00	
428	4.212800e-04	1.047469e+00	1.025020e+00	
429	4.222800e-04	1.046915e+00	1.025043e+00	
430	4.232800e-04	1.046359e+00	1.025064e+00	
431	4.242800e-04	1.045802e+00	1.025085e+00	
432	4.252800e-04	1.045242e+00	1.025106e+00	
433	4.262800e-04	1.044681e+00	1.025125e+00	
434	4.272800e-04	1.044118e+00	1.025145e+00	
435	4.282800e-04	1.043553e+00	1.025163e+00	
436	4.292800e-04	1.042987e+00	1.025182e+00	
437	4.302800e-04	1.042419e+00	1.025199e+00	
438	4.312800e-04	1.041849e+00	1.025216e+00	
439	4.322800e-04	1.041277e+00	1.025232e+00	
440	4.332800e-04	1.040704e+00	1.025248e+00	
441	4.342800e-04	1.040130e+00	1.025263e+00	
442	4.352800e-04	1.039553e+00	1.025278e+00	
443	4.362800e-04	1.038975e+00	1.025292e+00	
444	4.372800e-04	1.038396e+00	1.025305e+00	
445	4.382800e-04	1.037815e+00	1.025318e+00	
446	4.392800e-04	1.037233e+00	1.025330e+00	
447	4.402800e-04	1.036649e+00	1.025342e+00	
448	4.412800e-04	1.036064e+00	1.025353e+00	
449	4.422800e-04	1.035477e+00	1.025363e+00	
450	4.432800e-04	1.034889e+00	1.025373e+00	
451	4.442800e-04	1.034299e+00	1.025382e+00	
452	4.452800e-04	1.033708e+00	1.025391e+00	
453	4.462800e-04	1.033116e+00	1.025399e+00	
454	4.472800e-04	1.032522e+00	1.025406e+00	
455	4.482800e-04	1.031928e+00	1.025413e+00	
456	4.492800e-04	1.031332e+00	1.025419e+00	
457	4.502800e-04	1.030734e+00	1.025425e+00	
458	4.512800e-04	1.030136e+00	1.025430e+00	
459	4.522800e-04	1.029536e+00	1.025434e+00	
460	4.532800e-04	1.028935e+00	1.025438e+00	

Index   time            in              out             
--------------------------------------------------------------------------------
461	4.542800e-04	1.028333e+00	1.025441e+00	
462	4.552800e-04	1.027730e+00	1.025444e+00	
463	4.562800e-04	1.027126e+00	1.025446e+00	
464	4.572800e-04	1.026521e+00	1.025447e+00	
465	4.582800e-04	1.025914e+00	1.025448e+00	
466	4.592800e-04	1.025307e+00	1.025448e+00	
467	4.602800e-04	1.024699e+00	1.025448e+00	
468	4.612800e-04	1.024089e+00	1.025447e+00	
469	4.622800e-04	1.023479e+00	1.025445e+00	
470	4.632800e-04	1.022868e+00	1.025443e+00	
471	4.642800e-04	1.022256e+00	1.025440e+00	
472	4.652800e-04	1.021643e+00	1.025436e+00	
473	4.662800e-04	1.021029e+00	1.025432e+00	
474	4.672800e-04	1.020414e+00	1.025428e+00	
475	4.682800e-04	1.019799e+00	1.025422e+00	
476	4.692800e-04	1.019182e+00	1.025416e+00	
477	4.702800e-04	1.018565e+00	1.025410e+00	
478	4.712800e-04	1.017948e+00	1.025403e+00	
479	4.722800e-04	1.017329e+00	1.025395e+00	
480	4.732800e-04	1.016710e+00	1.025387e+00	
481	4.742800e-04	1.016090e+00	1.025378e+00	
482	4.752800e-04	1.015470e+00	1.025368e+00	
483	4.762800e-04	1.014849e+00	1.025358e+00	
484	4.772800e-04	1.014227e+00	1.025347e+00	
485	4.782800e-04	1.013605e+00	1.025335e+00	
486	4.792800e-04	1.012982e+00	1.025323e+00	
487	4.802800e-04	1.012359e+00	1.025311e+00	
488	4.812800e-04	1.011735e+00	1.025298e+00	
489	4.822800e-04	1.011111e+00	1.025284e+00	
490	4.832800e-04	1.010486e+00	1.025269e+00	
491	4.842800e-04	1.009861e+00	1.025254e+00	
492	4.852800e-04	1.009236e+00	1.025238e+00	
493	4.862800e-04	1.008610e+00	1.025222e+00	
494	4.872800e-04	1.007984e+00	1.025205e+00	
495	4.882800e-04	1.007357e+00	1.025188e+00	
496	4.892800e-04	1.006730e+00	1.025170e+00	
497	4.902800e-04	1.006103e+00	1.025151e+00	
498	4.912800e-04	1.005476e+00	1.025131e+00	
499	4.922800e-04	1.004849e+00	1.025111e+00	
500	4.932800e-04	1.004221e+00	1.025091e+00	
501	4.942800e-04	1.003593e+00	1.025070e+00	
502	4.952800e-04	1.002965e+00	1.025048e+00	
503	4.962800e-04	1.002337e+00	1.025026e+00	
504	4.972800e-04	1.001709e+00	1.025003e+00	
